,name,market_pairs,circulating,max supply,MC,MC_dominance,sixty_days_change,SC
4111,Storage Area Network Anywhere,5,0.0,1,0.0,0.0,-83.42510933,False
4112,CoinMetro Token,3,0.0,1,0.0,0.0,110.5434237,False
4113,Goldblock,1,0.0,1,0.0,0.0,1.87869858,False
4114,CrossSwap,2,0.0,1,0.0,0.0,88.48676344,False
4115,Stakeborg DAO,1,0.0,1,0.0,0.0,-0.58543595,False
4116,Hope,1,0.0,1,0.0,0.0,2.3555116,False
4117,K-Tune,1,0.0,1,0.0,0.0,-0.87284763,False
4118,KittyCake,1,0.0,1,0.0,0.0,268.08701511,False
4119,ReSource Protocol,4,0.0,1,0.0,0.0,-33.05913304,False
4120,AnpanSwap,2,0.0,0,0.0,0.0,-26.54598925,False
4121,Kranz Token,2,0.0,0,0.0,0.0,5.71444773,False
4122,iBNB (new),2,0.0,1,0.0,0.0,-26.95707119,False
4123,Kardia Info,1,0.0,1,0.0,0.0,219.12654509,False
4124,EthereumMax,4,0.0,1,0.0,0.0,9.97597931,False
4125,NFT Gallery,2,0.0,1,0.0,0.0,196.94205763,False
4126,Alpha5,5,0.0,1,0.0,0.0,-51.15645725,False
4127,Value Network,1,0.0,1,0.0,0.0,-51.78646008,False
4128,Omax Token,1,0.0,1,0.0,0.0,-36.65802367,False
4129,1BOX,2,0.0,0,0.0,0.0,-68.03374397,False
4130,Cross Chain Capital,1,0.0,1,0.0,0.0,-77.65691929,False
4131,Phantom Protocol,4,0.0,1,0.0,0.0,-60.63565007,False
4132,Jointer,3,0.0,0,0.0,0.0,-14.12753824,False
4133,Christmas Floki X,1,0.0,1,0.0,0.0,8416326.06696086,False
4134,Ainu Token,4,0.0,1,0.0,0.0,164.02125356,False
4135,Duel Network,1,0.0,0,0.0,0.0,112.52214703,False
4136,NFTBomb,4,0.0,1,0.0,0.0,-17.12445409,False
4137,Conscious Value Network,5,0.0,1,0.0,0.0,-76.29691207,False
4138,DoveSwap Finance,3,0.0,1,0.0,0.0,28.1029469,False
4139,D-Skyscraper,1,0.0,1,0.0,0.0,-37.41501142,False
4140,BLOCKMAX,3,0.0,1,0.0,0.0,-59.99574765,False
4141,Kulupu,4,0.0,1,0.0,0.0,17.51310803,True
4142,Piggy Finance,1,0.0,1,0.0,0.0,-94.13362234,False
4143,Darwinia Crab Network,1,0.0,0,0.0,0.0,11.13497519,False
4144,Lemond,5,0.0,1,0.0,0.0,-49.59032762,False
4145,MoonEdge,3,0.0,1,0.0,0.0,-34.82868306,False
4146,ExchangeCoin,4,0.0,1,0.0,0.0,-0.00486918,False
4147,Rematic,1,0.0,1,0.0,0.0,4.27680452,False
4148,LavaSwap,6,0.0,1,0.0,0.0,-32.60003229,False
4149,867,1,0.0,1,0.0,0.0,108.08113144,False
4150,Rake Finance,3,0.0,0,0.0,0.0,-9.83577549,False
4151,CRODEX,1,0.0,1,0.0,0.0,-71.80256332,False
4152,MultiPad,1,0.0,1,0.0,0.0,-21.09468031,False
4153,Arena Token,3,0.0,1,0.0,0.0,30.08522912,False
4154,French Connection Finance,3,0.0,1,0.0,0.0,1344.65163931,False
4155,Orakuru,1,0.0,1,0.0,0.0,9.12981498,True
4156,HODL,3,0.0,1,0.0,0.0,-80.45701179,False
4157,Release Project,5,0.0,1,0.0,0.0,-38.90249848,True
4158,Dot Finance,3,0.0,0,0.0,0.0,-61.80817982,False
4159,Playermon,3,0.0,1,0.0,0.0,0.0,False
4160,Idexo Token,1,0.0,1,0.0,0.0,-34.70510855,False
4161,Candylad,1,0.0,0,0.0,0.0,-4.85676602,False
4162,TrustBase,3,0.0,1,0.0,0.0,-7.27808144,False
4163,ArbiNYAN,2,0.0,1,0.0,0.0,-62.46020752,False
4164,Ninja Fantasy Token,1,0.0,1,0.0,0.0,19.95290815,False
4165,Suteku,3,0.0,1,0.0,0.0,-82.22412504,False
4166,Waggle Network,3,0.0,1,0.0,0.0,-34.63977946,False
4167,Media Network,6,0.0,0,0.0,0.0,-11.34405043,False
4168,Uberstate RIT 2.0,3,0.0,1,0.0,0.0,-87.32241385,False
4169,Nifty League,2,0.0,1,0.0,0.0,272.34553116,False
4170,Rici Elon,1,0.0,0,0.0,0.0,-49.61105833,False
4171,Block Monsters,2,0.0,0,0.0,0.0,9.32344325,False
4172,HODL Vault Token,1,0.0,1,0.0,0.0,58.13148805,False
4173,JINDO INU,4,0.0,1,0.0,0.0,169.14052253,False
4174,Shaman King Inu,1,0.0,1,0.0,0.0,71.26865672,False
4175,Smart Wallet Token,1,0.0,1,0.0,0.0,-63.68324299,False
4176,Hesh.Fi,1,0.0,1,0.0,0.0,-9.71605082,False
4177,Coinary Token,4,0.0,1,0.0,0.0,-71.72838483,False
4178,WiBX,4,0.0,1,0.0,0.0,-21.16808028,False
4179,Dukecoin,4,0.0,1,0.0,0.0,-51.67121776,False
4180,Monster,1,0.0,1,0.0,0.0,-36.10912583,False
4181,ZooCoin,5,0.0,1,0.0,0.0,-53.52895478,False
4182,Satoru Inu,2,0.0,1,0.0,0.0,-50.61053291,False
4183,UltraSafe Token,2,0.0,1,0.0,0.0,13.98009972,False
4184,WIZARD,4,0.0,1,0.0,0.0,-19.07011691,False
4185,Jack Token,1,0.0,0,0.0,0.0,-12.8026621,False
4186,Cogecoin,4,0.0,1,0.0,0.0,-69.74558196,False
4187,UXD Protocol,1,0.0,1,0.0,0.0,-29.52493389,False
4188,SMD COIN,3,0.0,1,0.0,0.0,6.65137931,False
4189,Pancake Games,3,0.0,1,0.0,0.0,91.68600796,False
4190,Myōbu,2,0.0,1,0.0,0.0,210.46772072,False
4191,Meta Spatial,3,0.0,1,0.0,0.0,-70.98654441,False
4192,Alien Inu,1,0.0,0,0.0,0.0,-61.76470588,False
4193,Trodl,4,0.0,1,0.0,0.0,0.39346043,False
4194,GreenTrust,8,0.0,0,0.0,0.0,-98.55276519,False
4195,Kromatika,2,0.0,1,0.0,0.0,799.59394224,False
4196,Flokimooni,1,0.0,1,0.0,0.0,445.4963407,False
4197,BioNTech tokenized stock FTX,1,0.0,0,0.0,0.0,16.04938272,False
4198,Jetfuel Finance,3,0.0,1,0.0,0.0,-1.75789199,False
4199,Rijent Coin,3,0.0,1,0.0,0.0,-20.35940009,False
4200,Sekuritance,5,0.0,1,0.0,0.0,-16.02399989,False
4201,Meta Rewards Token,1,0.0,1,0.0,0.0,11309.36366577,False
4202,SnoopDAO,2,0.0,1,0.0,0.0,-87.14923768,False
4203,Arcona,4,0.0,1,0.0,0.0,649.62532779,False
4204,YAM V2,6,0.0,0,0.0,0.0,-0.01459194,False
4205,TEN,3,0.0,1,0.0,0.0,-47.55131032,False
4206,Health Potion,1,0.0,0,0.0,0.0,90.83692495,False
4207,WallStreetBets DApp,5,0.0,1,0.0,0.0,-0.35866097,False
4208,Hungarian Vizsla Inu,2,0.0,0,0.0,0.0,49.30074739,False
4209,3X Long Huobi Token Token,1,0.0,0,0.0,0.0,25.82568807,False
4210,BambooDeFi,4,0.0,1,0.0,0.0,-20.9534496,False
4211,Lucky Unicorn Token,2,0.0,1,0.0,0.0,10.67109184,False
4212,MetaMonstas,1,0.0,1,0.0,0.0,-26.77301672,False
4213,NFTBooks,1,0.0,1,0.0,0.0,132.24757414,False
4214,Teddy Cash,3,0.0,1,0.0,0.0,-91.36031884,False
4215,Railgun,6,0.0,1,0.0,0.0,87.2313803,False
4216,Viva Classic,1,0.0,1,0.0,0.0,4.47168268,False
4217,SolanaSail,3,0.0,1,0.0,0.0,-52.91351675,False
4218,DMEX (Decentralized Mining Exchange),3,0.0,1,0.0,0.0,-4.544262,False
4219,Lady Uni,1,0.0,1,0.0,0.0,-48.84087372,False
4220,Sashimi,5,0.0,0,0.0,0.0,-51.00360166,False
4221,MoonBear.finance,3,0.0,1,0.0,0.0,118.84592293,False
4222,Maison Capital,2,0.0,1,0.0,0.0,-28.38864098,False
4223,Agrinoble,3,0.0,0,0.0,0.0,-91.27090827,False
4224,Kabosu,5,0.0,1,0.0,0.0,136.23617923,False
4225,APIDAI,1,0.0,1,0.0,0.0,-48.53699422,False
4226,yffi finance,2,0.0,1,0.0,0.0,-17.94643873,False
4227,Strong Inu,1,0.0,1,0.0,0.0,-9.07641269,False
4228,Hokkaido Inu,6,0.0,1,0.0,0.0,-66.70116711,False
4229,UniversalEnergyChain,3,0.0,0,0.0,0.0,-34.03388422,False
4230,ETG Finance,1,0.0,1,0.0,0.0,-18.04865831,False
4231,UCoin,4,0.0,1,0.0,0.0,-3.09649043,False
4232,Algebra,2,0.0,1,0.0,0.0,-28.38253854,False
4233,IVOGEL,3,0.0,1,0.0,0.0,-85.81492787,False
4234,SportsIcon,4,0.0,1,0.0,0.0,-42.15226559,False
4235,Honey Deluxe Token,1,0.0,1,0.0,0.0,-23.34017033,False
4236,MetaCash,2,0.0,1,0.0,0.0,483.01881612,False
4237,Orca AVAI,4,0.0,0,0.0,0.0,-0.66492569,False
4238,DEGEN Index,2,0.0,0,0.0,0.0,-14.04751761,False
4239,Crypto Island,2,0.0,0,0.0,0.0,-52.9085981,False
4240,Dragonbit,1,0.0,1,0.0,0.0,21.72421579,False
4241,Outrace,1,0.0,1,0.0,0.0,27.6313998,False
4242,Rekt,2,0.0,1,0.0,0.0,3.24975937,False
4243,Solcubator,1,0.0,0,0.0,0.0,-69.17815348,False
4244,Royal Protocol,2,0.0,1,0.0,0.0,31.17184927,False
4245,JEDSTAR,1,0.0,0,0.0,0.0,1140.8751764,False
4246,Rich Santa,2,0.0,1,0.0,0.0,-79.36763562,False
4247,MetaZoon,1,0.0,1,0.0,0.0,35.52166232,False
4248,CoinSwap Space,2,0.0,1,0.0,0.0,-70.35839714,False
4249,LinkArt,2,0.0,0,0.0,0.0,67.31436057,False
4250,CircleSwap,2,0.0,1,0.0,0.0,-30.34811894,False
4251,Medicalveda,6,0.0,1,0.0,0.0,-25.42579493,False
4252,Shardus,7,0.0,1,0.0,0.0,41.91237778,False
4253,Aidi Finance,2,0.0,1,0.0,0.0,-15.02141597,False
4254,DFOhub,5,0.0,0,0.0,0.0,101.01323771,False
4255,Punk Vault (NFTX),3,0.0,1,0.0,0.0,-32.54484656,False
4256,Unipilot,1,0.0,1,0.0,0.0,33.45170633,False
4257,Trusted Node,2,0.0,1,0.0,0.0,194.43338015,False
4258,V-Dimension,5,0.0,0,0.0,0.0,-33.91225288,False
4259,MContent,3,0.0,1,0.0,0.0,64.14204237,False
4260,CFX Quantum,3,0.0,1,0.0,0.0,-53.53489793,False
4261,Moma Protocol,1,0.0,1,0.0,0.0,-2.12202062,False
4262,LITTLE BABY DOGE,1,0.0,1,0.0,0.0,-44.2103997,False
4263,GameStop tokenized stock FTX,2,0.0,0,0.0,0.0,-9.63328495,False
4264,Handy,3,0.0,1,0.0,0.0,-39.04372714,False
4265,Tenet,4,0.0,0,0.0,0.0,113.74509445,False
4266,Akropolis Delphi,7,0.0,1,0.0,0.0,-20.92129088,False
4267,Crystal Kingdoms,1,0.0,1,0.0,0.0,4.45956982,False
4268,FastSwap,5,0.0,1,0.0,0.0,-96.87075331,False
4269,LOT.TRADE,1,0.0,1,0.0,0.0,-14.69686632,False
4270,BlockNoteX,1,0.0,0,0.0,0.0,5.55407099,False
4271,Digible,5,0.0,1,0.0,0.0,-8.16988305,False
4272,0xzx Token,4,0.0,1,0.0,0.0,139.16276471,False
4273,Coinscope,2,0.0,1,0.0,0.0,1.10404621,False
4274,AquaGoat.Finance,6,0.0,1,0.0,0.0,-54.76061835,False
4275,ShibaRocket,2,0.0,1,0.0,0.0,70.65771218,False
4276,Oly Sport,2,0.0,1,0.0,0.0,-47.05751893,False
4277,CaliCoin,1,0.0,1,0.0,0.0,-35.77454673,False
4278,Vulkania,3,0.0,1,0.0,0.0,-49.06537812,False
4279,Bulk,1,0.0,1,0.0,0.0,74.94118063,False
4280,Boss Token,2,0.0,1,0.0,0.0,-25.87656769,False
4281,SYL,6,0.0,1,0.0,0.0,-34.53469497,False
4282,Theos,5,0.0,1,0.0,0.0,-34.31357077,False
4283,SappChat,2,0.0,1,0.0,0.0,-25.34461112,False
4284,Inflation Hedging Coin,4,0.0,1,0.0,0.0,-29.25996181,False
4285,DeFi11,2,0.0,1,0.0,0.0,-91.96550162,False
4286,Vention,1,0.0,1,0.0,0.0,456.74410265,False
4287,Lox Network,2,0.0,1,0.0,0.0,-23.68335979,False
4288,KuSwap,3,0.0,1,0.0,0.0,-38.94413822,False
4289,STING,2,0.0,1,0.0,0.0,-34.65575519,False
4290,NewB.Farm,3,0.0,1,0.0,0.0,-41.19070308,False
4291,OnlyFans,1,0.0,1,0.0,0.0,-0.43023724,False
4292,MessiahDoge,1,0.0,1,0.0,0.0,-22.36377791,False
4293,Defactor,1,0.0,1,0.0,0.0,-52.66508315,False
4294,ACU Platform,1,0.0,1,0.0,0.0,-72.23902894,False
4295,Coin of champions,4,0.0,1,0.0,0.0,61.85346189,False
4296,GN,5,0.0,0,0.0,0.0,-98.46485663,False
4297,ISTARDUST,1,0.0,1,0.0,0.0,26.19953465,False
4298,Kyber Network Crystal Legacy,5,0.0,1,0.0,0.0124,-23.12368664,False
4299,Simbcoin Swap,5,0.0,1,0.0,0.0,-75.2258867,False
4300,Regen Network,3,0.0,1,0.0,0.0,-56.31295373,False
4301,SatoshiStreetBets Token,3,0.0,1,0.0,0.0,-86.9459639,False
4302,GranX Chain,2,0.0,0,0.0,0.0,-10.38431061,False
4303,StaySAFU,2,0.0,1,0.0,0.0,28.28520751,False
4304,Kanga Exchange Token,1,0.0,1,0.0,0.0,44.27695157,False
4305,Leafty,1,0.0,1,0.0,0.0,409.24208982,False
4306,Floki Shiba,1,0.0,1,0.0,0.0,112.89674649,False
4307,PIggyBankDAO,2,0.0,0,0.0,0.0,-80.73761352,False
4308,EzyStayz,2,0.0,1,0.0,0.0,2938.91372367,False
4309,3X Long Altcoin Index Token,2,0.0,0,0.0,0.0,-51.85835049,False
4310,Green Shiba Inu (new),4,0.0,1,0.0,0.0,23.9871415,False
4311,Block Farm Club,1,0.0,1,0.0,0.0,-97.55207325,False
4312,Metapay,2,0.0,1,0.0,0.0,-93.03166939,False
4313,Treecle,1,0.0,1,0.0,0.0,-38.27757203,False
4314,Kaizilla,1,0.0,0,0.0,0.0,-19.94223498,False
4315,MeebitsDAO Pool,2,0.0,1,0.0,0.0,-36.9428779,False
4316,Karma DAO,2,0.0,1,0.0,0.0,-3.20456096,False
4317,Mother of Memes,4,0.0,1,0.0,0.0,10.42075467,False
4318,BabyEthereum,4,0.0,1,0.0,0.0,107.90307538,False
4319,3x Short XRP Token,5,0.0,0,0.0,0.0,29.50353388,False
4320,One Cash,4,0.0,0,0.0,0.0,-30.9889799,False
4321,USD Open Dollar,4,0.0,0,0.0,0.0,-0.0997078,False
4322,EurocoinToken,1,0.0,1,0.0,0.0,-17.97934418,False
4323,Shabu Shabu Finance,3,0.0,1,0.0,0.0,22.95221652,False
4324,CoinxPad,2,0.0,1,0.0,0.0,414.61096174,False
4325,UNIMOON,3,0.0,0,0.0,0.0,-69.82206602,False
4326,Dexioprotocol,2,0.0,1,0.0,0.0,229.84349082,False
4327,Freela,2,0.0,1,0.0,0.0,14.44583943,False
4328,Equilibrium Games,1,0.0,1,0.0,0.0,245.49449155,False
4329,Kawakami Inu,2,0.0,1,0.0,0.0,16.30209467,False
4330,InvestDex,1,0.0,0,0.0,0.0,23.70073734,False
4331,DeFIL,5,0.0,1,0.0,0.0,-29.94549273,False
4332,DaVinci Token,2,0.0,1,0.0,0.0,69.14177391,False
4333,Melo Token,4,0.0,1,0.0,0.0,-67.12057019,False
4334,Andus Chain,1,0.0,1,0.0,0.0,-5.75143377,False
4335,Temtum,1,0.0,1,0.0,0.0,2.12336613,False
4336,1X Short Ethereum Token,2,0.0,1,0.0,0.0,-24.13440946,False
4337,Answerly,5,0.0,0,0.0,0.0,-69.23607566,False
4338,The Philosophers Stone,1,0.0,1,0.0,0.0,35.88601681,False
4339,QURAS,2,0.0,0,0.0,0.0,-29.40902013,False
4340,EXMR FDN,5,0.0,1,0.0,0.0,1286.41604096,False
4341,DUKE INU TOKEN,3,0.0,1,0.0,0.0,48.55317848,False
4342,Floki Pup,2,0.0,1,0.0,0.0,-90.31321294,False
4343,OEC FIL,3,0.0,0,0.0,0.0,-46.86738023,False
4344,WatchSports,1,0.0,1,0.0,0.0,-72.00454932,False
4345,Goldex Token,1,0.0,1,0.0,0.0,5.82921931,False
4346,MerchDAO,3,0.0,1,0.0,0.0,-21.51544586,False
4347,SwinCoin,2,0.0,1,0.0,0.0,-35.75106185,False
4348,Son of Shib,1,0.0,0,0.0,0.0,-80.12819763,False
4349,Jet Protocol,4,0.0,1,0.0,0.0,-12.61062804,False
4350,On Chain Capital,1,0.0,1,0.0,0.0,-13.75730963,False
4351,Jenny Metaverse DAO Token,4,0.0,1,0.0,0.0,-2.72685228,False
4352,MIM,4,0.0,1,0.0,0.0,113.00713026,False
4353,Pilot,3,0.0,1,0.0,0.0,-73.22285249,False
4354,The Forbidden Forest,2,0.0,0,0.0,0.0,-41.39711872,False
4355,Sanshu Inu,4,0.0,1,0.0,0.0,-9.7321907,False
4356,Uniswap Finance,1,0.0,1,0.0,0.0,60.64251848,False
4357,Boo Finance,4,0.0,0,0.0,0.0,98.91017725,False
4358,First Eleven,2,0.0,1,0.0,0.0,114.5783762,False
4359,TOM Finance,4,0.0,1,0.0,0.0,93.8542199,False
4360,BSCWIN Bulls,1,0.0,1,0.0,0.0,33.20576403,False
4361,Donnie Finance,3,0.0,1,0.0,0.0,105.90153548,False
4362,Genesis Pool,1,0.0,1,0.0,0.0,69.17931026,False
4363,One Share,4,0.0,0,0.0,0.0,-15.21352243,False
4364,Feisty Doge NFT,6,0.0,0,0.0,0.0,0.79264293,False
4365,SokuSwap,4,0.0,1,0.0,0.0,-28.30214343,False
4366,Mirrored Google,1,0.0,1,0.0,0.0,3.13143288,False
4367,Equilibria,2,0.0,0,0.0,0.0,-23.51055237,False
4368,LetsGoBrandonToken,3,0.0,1,0.0,0.0,-72.80676618,False
4369,Paralink Network,6,0.0,1,0.0,0.0,45.2496009,False
4370,GameStar,1,0.0,1,0.0,0.0,-86.21614413,False
4371,Dash Diamond,3,0.0,1,0.0,0.0,-2.88753913,False
4372,MCFinance,1,0.0,1,0.0,0.0,46.92195947,False
4373,Bonfire,4,0.0,1,0.0,0.0,49.09480241,False
4374,xDAI,1,0.0,0,0.0,0.0,0.6432544,False
4375,KickPad,3,0.0,0,0.0,0.0,6.40102072,False
4376,SafeBitcoin,2,0.0,1,0.0,0.0,31.39863642,False
4377,Alchemix USD,5,0.0,0,0.0,0.0,-6.23003735,False
4378,Moonlana,3,0.0,1,0.0,0.0,-28.32470899,False
4379,Snake Token,2,0.0,1,0.0,0.0,19.07003752,False
4380,Thales,2,0.0,0,0.0,0.0,29.9843663,False
4381,Polycat Finance,10,0.0,1,0.0,0.0,-46.56588677,False
4382,CoinsPaid,11,0.0,1,0.0,0.0,-33.98567428,False
4383,Dimitra Token,5,0.0,1,0.0,0.0,-43.22175469,False
4384,PastryPunks,1,0.0,1,0.0,0.0,-68.63294577,False
4385,Kephi Gallery,3,0.0,1,0.0,0.0,-56.70956033,False
4386,ONE PIECE,4,0.0,0,0.0,0.0,-62.79974295,False
4387,Starcoin,2,0.0,1,0.0,0.0,-2.01719327,False
4388,Disco Burn Token,5,0.0,1,0.0,0.0,27.49673456,False
4389,Daikokuten Sama,1,0.0,1,0.0,0.0,-19.08951501,False
4390,EpicHero 3D NFT,2,0.0,1,0.0,0.0,-25.22943715,False
4391,Bandot Protocol,3,0.0,0,0.0,0.0,22.39243888,False
4392,Liquid Collectibles,2,0.0,0,0.0,0.0,-81.07608946,False
4393,RFOX Finance,1,0.0,1,0.0,0.0,289.03196937,False
4394,Degree Crypto Token,2,0.0,1,0.0,0.0,14.1505824,False
4395,PIGX,2,0.0,1,0.0,0.0,-30.97426791,False
4396,MyOwnItem,1,0.0,1,0.0,0.0,-17.09006938,False
4397,KogeCoin.io,9,0.0,1,0.0,0.0,-56.11755025,False
4398,SaylorMoon,4,0.0,1,0.0,0.0,-0.53176201,False
4399,Agricoin,4,0.0,1,0.0,0.0,-92.62881981,False
4400,Memecoin,2,0.0,1,0.0,0.0,-29.36736962,False
4401,SYA x Flooz,2,0.0,1,0.0,0.0,430.27959925,False
4402,Kitty,1,0.0,1,0.0,0.0,19.52748397,False
4403,JACYWAYA,1,0.0,1,0.0,0.0,-62.23548062,False
4404,Phoswap,2,0.0,1,0.0,0.0,510.91973479,False
4405,Nidhi Dao,1,0.0,0,0.0,0.0,-92.72358826,False
4406,CryptoBlades Kingdoms,3,0.0,1,0.0,0.0,-77.64923169,False
4407,Howl City,2,0.0,1,0.0,0.0,-70.50002817,False
4408,Artex,3,0.0,1,0.0,0.0,-39.74492233,False
4409,Leonicorn Swap ( LEON ),1,0.0,0,0.0,0.0,-44.03948316,False
4410,STEMX,2,0.0,1,0.0,0.0,-5.88234977,False
4411,Infomatix,2,0.0,1,0.0,0.0,-75.05708812,False
4412,Itchiro Games,4,0.0,1,0.0,0.0,43.74440895,False
4413,TriipMiles,1,0.0,1,0.0,0.0,71.68092867,False
4414,Christmas BNB,1,0.0,1,0.0,0.0,-16.96342887,False
4415,Golden Doge,4,0.0,1,0.0,0.0,79.84993642,False
4416,Latamcash,5,0.0,1,0.0,0.0,-49.95789883,False
4417,CellETF,5,0.0,1,0.0,0.0,-30.44072212,False
4418,Mainston,2,0.0,1,0.0,0.0,-21.78831506,False
4419,PayAccept,3,0.0,1,0.0,0.0,-43.09825364,False
4420,MemeWars,1,0.0,0,0.0,0.0,-29.42130665,False
4421,FireRocket,2,0.0,1,0.0,0.0,4.55913889,False
4422,Oracle Top 5 Tokens Index,1,0.0,0,0.0,0.0,-12.396553,False
4423,Doge Floki Coin,3,0.0,1,0.0,0.0,1109.97830664,False
4424,Doren,1,0.0,1,0.0,0.0,149.6465335,False
4425,GOAL token,2,0.0,1,0.0,0.0,-19.7542725,False
4426,BUSDX,1,0.0,1,0.0,0.0,-27.70035066,False
4427,BitShiba,2,0.0,1,0.0,0.0,86.38171051,False
4428,Scopuly Coin,2,0.0,1,0.0,0.0,0.08191545,False
4429,Fintropy,1,0.0,1,0.0,0.0,-28.28888356,False
4430,Regular Presale,1,0.0,1,0.0,0.0,-62.19324743,False
4431,Euphoria,1,0.0,1,0.0,0.0,-15.89047058,False
4432,Uniqly,1,0.0,1,0.0,0.0,16.13038253,False
4433,KnightSwap,2,0.0,1,0.0,0.0,-15.95410692,False
4434,Fisco Coin,7,0.0,1,0.0,0.0,1.29204505,False
4435,ADACash,1,0.0,1,0.0,0.0,2405.99954596,False
4436,AutoCrypto,2,0.0,1,0.0,0.0,246.61872351,False
4437,Tokenplace,2,0.0,1,0.0,0.0,-37.82682298,False
4438,AstroElon,2,0.0,1,0.0,0.0,11.06375878,False
4439,Yooshiba Inu,1,0.0,1,0.0,0.0,27.75367125,False
4440,Fortune,2,0.0,1,0.0,0.0,-88.59441106,False
4441,CryptoXpress,3,0.0,1,0.0,0.0,-67.78068193,False
4442,Unit Protocol Duck,7,0.0,0,0.0,0.0,-72.88600008,False
4443,InPoker,1,0.0,1,0.0,0.0,-80.02682495,False
4444,StellarInu,2,0.0,1,0.0,0.0,-4.87804878,False
4445,SEED,2,0.0,1,0.0,0.0,-87.53343364,False
4446,Voltage,1,0.0,0,0.0,0.0,-45.31811288,False
4447,ShibaNova,1,0.0,1,0.0,0.0,-36.41248012,False
4448,Secret Finance,2,0.0,1,0.0,0.0,-47.77107721,False
4449,WHITEX,4,0.0,1,0.0,0.0,18.02779172,False
4450,Council of Apes,1,0.0,1,0.0,0.0,9.93957104,False
4451,Mondo Community Coin,1,0.0,1,0.0,0.0,-42.38553664,False
4452,Realfinance Network,4,0.0,1,0.0,0.0,-14.088978,False
4453,Flourishing AI,1,0.0,1,0.0,0.0,-9.39668752,False
4454,BollyCoin,1,0.0,1,0.0,0.0,-3.14618159,False
4455,CroMoon,1,0.0,1,0.0,0.0,749.50868465,False
4456,AirNFTs,3,0.0,1,0.0,0.0,-30.57279397,False
4457,Supersonic Finance,3,0.0,1,0.0,0.0,40.89594864,False
4458,Flokinomics,4,0.0,0,0.0,0.0,416.20155894,False
4459,ZilSwap,3,0.0,1,0.0,0.0,-60.00583437,False
4460,Dcoin Token,1,0.0,1,0.0,0.0,-1.29915583,False
4461,Saja,2,0.0,0,0.0,0.0,-74.72505214,False
4462,SHIBORG INU,1,0.0,1,0.0,0.0,-78.58407893,False
4463,PACT community token,2,0.0,1,0.0,0.0,-48.04915893,False
4464,MyToken,3,0.0,0,0.0,0.0,-41.89175144,False
4465,Weecoins,1,0.0,1,0.0,0.0,-38.87142529,False
4466,Locklet,4,0.0,1,0.0,0.0,-9.69575001,False
4467,Cross Chain Farming,1,0.0,1,0.0,0.0,-48.63586706,False
4468,1X Short XRP Token,2,0.0,0,0.0,0.0,23.25391942,False
4469,TimeCoinProtocol,1,0.0,1,0.0,0.0,-99.9930871,False
4470,CZFarm,2,0.0,1,0.0,0.0,-98.69780402,False
4471,Cometh,10,0.0,1,0.0,0.0,20.98527747,False
4472,GuitarSwap,2,0.0,1,0.0,0.0,-35.67497516,False
4473,Official Crypto Cowboy Token,1,0.0,1,0.0,0.0,-77.2269184,False
4474,HyFi Token,1,0.0,1,0.0,0.0,-34.73137724,False
4475,YetiCoin,2,0.0,0,0.0,0.0,-76.3410115,False
4476,DAO Invest,3,0.0,1,0.0,0.0,-20.89548548,False
4477,Satopay Network,3,0.0,1,0.0,0.0,-20.93636319,False
4478,LEOPARD,2,0.0,1,0.0,0.0,390.24397812,False
4479,Drachen Lord,1,0.0,1,0.0,0.0,-91.08853883,False
4480,Kross Chain LaunchPad,2,0.0,1,0.0,0.0,-24.32486418,False
4481,SafeMars,2,0.0,1,0.0,0.0,-48.2787096,False
4482,Yaki Gold,4,0.0,0,0.0,0.0,-75.18635452,False
4483,PackagePortal,2,0.0,1,0.0,0.0,-39.39108829,False
4484,FansCoin,1,0.0,1,0.0,0.0,-37.21488476,False
4485,RewardsCoin,1,0.0,1,0.0,0.0,-50.30788428,False
4486,Snook,4,0.0,0,0.0,0.0,19.16410894,False
4487,Secured Ship,2,0.0,1,0.0,0.0,20.01741948,False
4488,La Doge de Papel,3,0.0,1,0.0,0.0,-86.16149544,False
4489,BitSong,2,0.0,1,0.0,0.0,92.73458795,False
4490,TasteNFT,3,0.0,1,0.0,0.0,-25.33260819,False
4491,iTrust.Finance,2,0.0,1,0.0,0.0,-48.5824132,False
4492,Infinity Rocket Token,2,0.0,1,0.0,0.0,-29.46239821,False
4493,NiiFi,4,0.0,1,0.0,0.0,-59.19482989,False
4494,Oobit,2,0.0,1,0.0,0.0,22.3281368,False
4495,HTMOON,7,0.0,1,0.0,0.0,-52.16639368,False
4496,Ghospers Game,2,0.0,1,0.0,0.0,-85.50747105,False
4497,SuperBNB.Finance,1,0.0,1,0.0,0.0,-0.61559391,False
4498,Meta Inu Token,3,0.0,1,0.0,0.0,-54.46064886,False
4499,Airbloc,1,0.0,0,0.0,0.0,-28.24305213,False
4500,Omni Cash,1,0.0,1,0.0,0.0,-69.69103459,False
4501,LOL,1,0.0,0,0.0,0.0,-30.35665051,False
4502,Londex,1,0.0,1,0.0,0.0,359.4147425,False
4503,youves uUSD,1,0.0,1,0.0,0.0,-0.49243094,False
4504,Global Utility Smart Digital Token,3,0.0,0,0.0,0.0,-90.95145539,False
4505,Black Lemon,2,0.0,1,0.0,0.0,-29.58367865,False
4506,Txbit Token,3,0.0,1,0.0,0.0,1617.61530886,False
4507,BUILD Finance,3,0.0,0,0.0,0.0,113.84390438,False
